,yie_react,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,ReactionClass,catalyst,ligand
4927,0__PF-06760252____,SCRN_258,00707420-0240,RKB-03539005,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,0,,0.0,Error: 7,"2,2,2-Trifluoroethanol",80.0,18.0,0.125,,,,,Ir[COD(Cl)]2,0.25,,,,,"Ir[COD(Cl)]2/(R,R)-DIPAMP",1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00010957,Cs2CO3,,,,Hydrogenation,Ir[COD(Cl)]2,"Ir[COD(Cl)]2/(R,R)-DIPAMP"
4928,0__PF-06760252____,SCRN_258,00707420-0240,RKB-03539006,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,0,,0.0,Error: 7,"2,2,2-Trifluoroethanol",80.0,18.0,0.125,,,,,Ir[COD(Cl)]2,0.25,,,,,"Ir[COD(Cl)]2/(R,R)-DIPAMP",1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00036295,K3PO4,,,,Hydrogenation,Ir[COD(Cl)]2,"Ir[COD(Cl)]2/(R,R)-DIPAMP"
4929,0__PF-06760252____,SCRN_258,00707420-0240,RKB-03539007,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,0,,2473.6,-100,"2,2,2-Trifluoroethanol",80.0,18.0,0.125,,,,,Ir[COD(Cl)]2,0.25,,,,,"Ir[COD(Cl)]2/(R,R)-DIPAMP",1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00003528,NaHCO3,,,,Hydrogenation,Ir[COD(Cl)]2,"Ir[COD(Cl)]2/(R,R)-DIPAMP"
4930,0__PF-06760252____,SCRN_258,00707420-0240,RKB-03539008,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,0,,0.0,Error: 7,"2,2,2-Trifluoroethanol",80.0,18.0,0.125,,,,,Ir[COD(Cl)]2,0.25,,,,,"Ir[COD(Cl)]2/(R,R)-DIPAMP",1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,,None,,,,Hydrogenation,Ir[COD(Cl)]2,"Ir[COD(Cl)]2/(R,R)-DIPAMP"
4931,0__PF-06760252____,SCRN_258,00707420-0240,RKB-03539009,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,0,,4260.1,-100,MeOH,80.0,18.0,0.125,,,,,Ir[COD(Cl)]2,0.25,,,,,"Ir[COD(Cl)]2/(R,R)-DIPAMP",1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00004169,TFA,,,,Hydrogenation,Ir[COD(Cl)]2,"Ir[COD(Cl)]2/(R,R)-DIPAMP"
4932,0__PF-06760252____,SCRN_258,00707420-0240,RKB-03539010,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,0,,0.0,Error: 7,"2,2,2-Trifluoroethanol",80.0,18.0,0.125,,,,,Ir[COD(Cl)]2,0.25,,,,,"Ir[COD(Cl)]2/(R,R)-DIPAMP",1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00011324,HCl,,,,Hydrogenation,Ir[COD(Cl)]2,"Ir[COD(Cl)]2/(R,R)-DIPAMP"
4933,0__PF-06760252____,SCRN_258,00707420-0240,RKB-03539011,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,0,,0.0,Error: 7,"2,2,2-Trifluoroethanol",80.0,18.0,0.125,,,,,Ir[COD(Cl)]2,0.25,,,,,"Ir[COD(Cl)]2/(R,R)-DIPAMP",1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00142137,pTSA,,,,Hydrogenation,Ir[COD(Cl)]2,"Ir[COD(Cl)]2/(R,R)-DIPAMP"
4934,0__PF-06760252____,SCRN_258,00707420-0240,RKB-03539012,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,0,,0.0,Error: 7,MeOH,80.0,18.0,0.125,,,,,Ir[COD(Cl)]2,0.25,,,,,"Ir[COD(Cl)]2/(R,R)-DIPAMP",1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00142137,pTSA,,,,Hydrogenation,Ir[COD(Cl)]2,"Ir[COD(Cl)]2/(R,R)-DIPAMP"
4935,0__PF-06760252____,SCRN_258,00707420-0240,RKB-03539013,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,0,,8845.4,-100,"2,2,2-Trifluoroethanol",80.0,18.0,0.125,,,,,Ir[COD(Cl)]2,0.25,,,,,"Ir[COD(Cl)]2/(R,R)-DIPAMP",1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00036152,AcOH,,,,Hydrogenation,Ir[COD(Cl)]2,"Ir[COD(Cl)]2/(R,R)-DIPAMP"
4936,0__PF-06760252____,SCRN_258,00707420-0240,RKB-03539014,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,0,,0.0,Error: 7,"2,2,2-Trifluoroethanol",80.0,18.0,0.125,,,,,Ir[COD(Cl)]2,0.25,,,,,"Ir[COD(Cl)]2/(R,R)-DIPAMP",1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00004169,TFA,,,,Hydrogenation,Ir[COD(Cl)]2,"Ir[COD(Cl)]2/(R,R)-DIPAMP"
4937,0__PF-06760252____,SCRN_258,00707420-0240,RKB-03539015,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,0,,0.0,#ERROR,THF,80.0,18.0,0.125,,,,,[Rh(cod)2]BF4,0.25,,,,,[Rh(cod)2]BF4 /(S)-Phanephos,1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00064508,KOPnt,,,,Hydrogenation,[Rh(cod)2]BF4,[Rh(cod)2]BF4 /(S)-Phanephos
4938,0__PF-06760252____,SCRN_258,00707420-0240,RKB-03539016,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,0,,0.0,#ERROR,THF,80.0,18.0,0.125,,,,,[Rh(cod)2]BF4,0.25,,,,,[Rh(cod)2]BF4 /(S)-Phanephos,1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00064245,NaOtPn,,,,Hydrogenation,[Rh(cod)2]BF4,[Rh(cod)2]BF4 /(S)-Phanephos
4939,0__PF-06760252____,SCRN_258,00707420-0240,RKB-03539017,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,0,,7821.78466796875,-100,IPA,80.0,18.0,0.125,,,,,[Rh(cod)2]BF4,0.25,,,,,[Rh(cod)2]BF4 /(S)-Phanephos,1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00142137,pTSA,,,,Hydrogenation,[Rh(cod)2]BF4,[Rh(cod)2]BF4 /(S)-Phanephos
4940,0__PF-06760252____,SCRN_258,00707420-0240,RKB-03539018,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,0,,18832.1396484375,-30.3654599374584,"2,2,2-Trifluoroethanol",80.0,18.0,0.125,,,,,[Rh(cod)2]BF4,0.25,,,,,[Rh(cod)2]BF4 /(S)-Phanephos,1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00064508,KOPnt,,,,Hydrogenation,[Rh(cod)2]BF4,[Rh(cod)2]BF4 /(S)-Phanephos
4941,0__PF-06760252____,SCRN_258,00707420-0240,RKB-03539019,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,0,,28827.9794921875,13.9360086878487,"2,2,2-Trifluoroethanol",80.0,18.0,0.125,,,,,[Rh(cod)2]BF4,0.25,,,,,[Rh(cod)2]BF4 /(S)-Phanephos,1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00010957,Cs2CO3,,,,Hydrogenation,[Rh(cod)2]BF4,[Rh(cod)2]BF4 /(S)-Phanephos
4942,0__PF-06760252____,SCRN_258,00707420-0240,RKB-03539020,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,0,,0.0,#ERROR,"2,2,2-Trifluoroethanol",80.0,18.0,0.125,,,,,[Rh(cod)2]BF4,0.25,,,,,[Rh(cod)2]BF4 /(S)-Phanephos,1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00142137,pTSA,,,,Hydrogenation,[Rh(cod)2]BF4,[Rh(cod)2]BF4 /(S)-Phanephos
4943,0__PF-06760252____,SCRN_258,00707420-0240,RKB-03539021,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,0,,0.0,#ERROR,"2,2,2-Trifluoroethanol",80.0,18.0,0.125,,,,,[Rh(cod)2]BF4,0.25,,,,,[Rh(cod)2]BF4 /(S)-Phanephos,1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00004169,TFA,,,,Hydrogenation,[Rh(cod)2]BF4,[Rh(cod)2]BF4 /(S)-Phanephos
4944,0__PF-06760252____,SCRN_258,00707420-0240,RKB-03539022,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,0,,0.0,#ERROR,MeOH,80.0,18.0,0.125,,,,,[Rh(cod)2]BF4,0.25,,,,,[Rh(cod)2]BF4 /(S)-Phanephos,1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00142137,pTSA,,,,Hydrogenation,[Rh(cod)2]BF4,[Rh(cod)2]BF4 /(S)-Phanephos
4945,0__PF-06760252____,SCRN_258,00707420-0240,RKB-03539023,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,0,,12430.2,8.4,THF,80.0,18.0,0.125,,,,,Ir[COD(Cl)]2,0.25,,,,,"Ir[COD(Cl)]2/(R,R)-DIPAMP",1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00064508,KOPnt,,,,Hydrogenation,Ir[COD(Cl)]2,"Ir[COD(Cl)]2/(R,R)-DIPAMP"
