,yie_react,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,ReactionClass,react_1_canon,react_2_canon,halide,nuc,catalyst,ligand
1345,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960663,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,PNU-0017404,N(C(C(NNC(C)C)=O)=O)NC(C)C,CuI,0.25,PNU-0017404,N(C(C(NNC(C)C)=O)=O)NC(C)C,,,PNU-0017404,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,N(C(C(NNC(C)C)=O)=O)NC(C)C
1346,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960664,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00004771,c1(CNCCNCc2ccccc2)ccccc1,CuI,0.25,MFCD00004771,c1(CNCCNCc2ccccc2)ccccc1,,,(HNBz)EtDiamine,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(CNCCNCc2ccccc2)ccccc1
1347,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960665,ULLMANN,Metal Mediated,[OH:1][CH2:2][CH:3]=[CH2:4].[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8](Br)[cH:7]1>>[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8]([O:1][CH2:2][CH:3]=[CH2:4])[cH:7]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,,,CuI,0.25,,,,,Blank,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,
1348,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960666,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00005219,c1(C(O)=O)ccc[nH]1,CuI,0.25,MFCD00005219,c1(C(O)=O)ccc[nH]1,,,Pyrr2CO2H,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(C(O)=O)ccc[nH]1
1349,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960667,ULLMANN,Metal Mediated,[OH:1][CH2:2][CH:3]=[CH2:4].[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8](Br)[cH:7]1>>[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8]([O:1][CH2:2][CH:3]=[CH2:4])[cH:7]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00006354,c1(ccccn1)C=NO,CuI,0.25,MFCD00006354,c1(ccccn1)C=NO,,,PyCNOH,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(ccccn1)C=NO
1350,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960668,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,26896.30859375,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD11227164,c1cnc(cc1)C(N)=NC#N,CuI,0.25,MFCD11227164,c1cnc(cc1)C(N)=NC#N,,,CyanoGuanidine,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1cnc(cc1)C(N)=NC#N
1351,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960669,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00006212,c1(c2ccccn2)ccccn1,CuI,0.25,MFCD00006212,c1(c2ccccn2)ccccn1,,,"2,2'-Bipyridyl",1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(c2ccccn2)ccccn1
1352,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960670,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00216696,c12c(ccc(n2)O)cccc1O,CuI,0.25,MFCD00216696,c12c(ccc(n2)O)cccc1O,,,"2,8-Quinolinediol",1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c12c(ccc(n2)O)cccc1O
1353,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960671,ULLMANN,Metal Mediated,[OH:1][CH2:2][CH:3]=[CH2:4].[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8](Br)[cH:7]1>>[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8]([O:1][CH2:2][CH:3]=[CH2:4])[cH:7]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,14592.2900390625,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD18207122,c12c(CCCC1=NO)cccn2,CuI,0.25,MFCD18207122,c12c(CCCC1=NO)cccn2,,,WY-26345,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c12c(CCCC1=NO)cccn2
1354,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960672,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00011678,c12c3c(ccc1cccn2)cccn3,CuI,0.25,MFCD00011678,c12c3c(ccc1cccn2)cccn3,,,Phen,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c12c3c(ccc1cccn2)cccn3
1355,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960673,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00059776,c1(c2nc(ccc2)C)nc(ccc1)C,CuI,0.25,MFCD00059776,c1(c2nc(ccc2)C)nc(ccc1)C,,,"6,6-Me-2,2'-diPy",1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(c2nc(ccc2)C)nc(ccc1)C
1356,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960674,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD10018453,N(C(C(=O)O)=O)c1c(cccc1C)C,CuI,0.25,MFCD10018453,N(C(C(=O)O)=O)c1c(cccc1C)C,,,DMPAO,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,N(C(C(=O)O)=O)c1c(cccc1C)C
1357,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960675,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD01321157,c1(C(CC(c2ccccn2)=O)=O)ccccn1,CuI,0.25,MFCD01321157,c1(C(CC(c2ccccn2)=O)=O)ccccn1,,,"1,3-?Di(2-?Py)?-?1,3-PropDione",1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(C(CC(c2ccccn2)=O)=O)ccccn1
1358,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960676,ULLMANN,Metal Mediated,[OH:1][CH2:2][CH:3]=[CH2:4].[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8](Br)[cH:7]1>>[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8]([O:1][CH2:2][CH:3]=[CH2:4])[cH:7]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00010816,c1(C(N(CC)CC)=O)c(cccc1)O,CuI,0.25,MFCD00010816,c1(C(N(CC)CC)=O)c(cccc1)O,,,"N,N-Diethylsalicylamide",1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(C(N(CC)CC)=O)c(cccc1)O
1359,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960677,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MCP-91301,c1(c(cccc1C)CC)NC(C(O)=O)=O,CuI,0.25,MCP-91301,c1(c(cccc1C)CC)NC(C(O)=O)=O,,,DMPAO-EtMe,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(c(cccc1C)CC)NC(C(O)=O)=O
1360,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960678,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00003920,c12c(N(C)C)cccc2cccc1N(C)C,CuI,0.25,MFCD00003920,c12c(N(C)C)cccc2cccc1N(C)C,,,Proton Sponge,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c12c(N(C)C)cccc2cccc1N(C)C
1361,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960679,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00233880,c1(c2cc(ccn2)OC)cc(ccn1)OC,CuI,0.25,MFCD00233880,c1(c2cc(ccn2)OC)cc(ccn1)OC,,,4-diOMeBipyridyl,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(c2cc(ccn2)OC)cc(ccn1)OC
1362,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960680,ULLMANN,Metal Mediated,[OH:1][CH2:2][CH:3]=[CH2:4].[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8](Br)[cH:7]1>>[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8]([O:1][CH2:2][CH:3]=[CH2:4])[cH:7]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00149306,,CuI,0.25,MFCD00149306,Cc1ccc2ccc3ccc(C)nc3c2n1,,,Neocuproine.0.5H2O,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,Cc1ccc2ccc3ccc(C)nc3c2n1
1363,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960681,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00006213,c1(c2ccccn2)nc(c2ccccn2)ccc1,CuI,0.25,MFCD00006213,c1(c2ccccn2)nc(c2ccccn2)ccc1,,,"2,2':6',2''-Terpyridine",1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(c2ccccn2)nc(c2ccccn2)ccc1
1364,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960682,ULLMANN,Metal Mediated,[OH:1][CH2:2][CH:3]=[CH2:4].[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8](Br)[cH:7]1>>[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8]([O:1][CH2:2][CH:3]=[CH2:4])[cH:7]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00004790,c1(/C=C/C(/C=C/c2ccccc2)=O)ccccc1,CuI,0.25,MFCD00004790,c1(/C=C/C(/C=C/c2ccccc2)=O)ccccc1,,,dba,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(/C=C/C(/C=C/c2ccccc2)=O)ccccc1
1365,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960683,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MCP-44381,c1(c(cccc1C)C(C)(C)C)NC(C(O)=O)=O,CuI,0.25,MCP-44381,c1(c(cccc1C)C(C)(C)C)NC(C(O)=O)=O,,,DMPAO-tBuMe,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(c(cccc1C)C(C)(C)C)NC(C(O)=O)=O
1366,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960684,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,PF-04672526,c1ccc(c(c1C(C)C)NC(C(=O)O)=O)C(C)C,CuI,0.25,PF-04672526,c1ccc(c(c1C(C)C)NC(C(=O)O)=O)C(C)C,,,DMPAO-iPr,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1ccc(c(c1C(C)C)NC(C(=O)O)=O)C(C)C
1367,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960685,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00224804,c12c(nc(cc1C(O)=O)c1ccccn1)cccc2,CuI,0.25,MFCD00224804,c12c(nc(cc1C(O)=O)c1ccccn1)cccc2,,,MFCD00224804,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c12c(nc(cc1C(O)=O)c1ccccn1)cccc2
1368,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960686,ULLMANN,Metal Mediated,[OH:1][CH2:2][CH:3]=[CH2:4].[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8](Br)[cH:7]1>>[CH3:5][c:6]1[n:10]([CH3:11])[n:9][c:8]([O:1][CH2:2][CH:3]=[CH2:4])[cH:7]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00006740,c1(c2nc3c(cc2)cccc3)nc2c(cc1)cccc2,CuI,0.25,MFCD00006740,c1(c2nc3c(cc2)cccc3)nc2c(cc1)cccc2,,,"2,2'-Biquinoline",1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c1(c2nc3c(cc2)cccc3)nc2c(cc1)cccc2
1369,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960687,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD00209670,c12c3c(ccc1ccc(n2)C(O)=O)ccc(n3)C(O)=O,CuI,0.25,MFCD00209670,c12c3c(ccc1ccc(n2)C(O)=O)ccc(n3)C(O)=O,,,Phen(CO2H)2,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,c12c3c(ccc1ccc(n2)C(O)=O)ccc(n3)C(O)=O
1370,0__MFCD09991542__MFCD00002920__,SCRN_41,00119131-2587,RKB-03960688,ULLMANN,Metal Mediated,[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4](Br)[cH:3]1.[OH:8][CH2:9][CH:10]=[CH2:11]>>[CH3:1][c:2]1[n:6]([CH3:7])[n:5][c:4]([O:8][CH2:9][CH:10]=[CH2:11])[cH:3]1,PF-07080162,Cc1cc(OCC=C)nn1C,0,280.0,0.0,,Allyl alcohol,110.0,18.0,0.25,MFCD00010978,[Cu]I,MFCD09265104,S(N[C@@H]1[C@@H](N)CCCC1)(c1ccc(cc1)C)(=O)=O,CuI,0.25,MFCD09265104,S(N[C@@H]1[C@@H](N)CCCC1)(c1ccc(cc1)C)(=O)=O,,,(+)-TsCYDN,1.0,MFCD09991542,n1(nc(cc1C)Br)C,300.0,MFCD00002920,C(CO)=C,,,,5.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1cc(Br)nn1C,C=CCO,Cc1cc(Br)nn1C,C=CCO,[Cu]I,S(N[C@@H]1[C@@H](N)CCCC1)(c1ccc(cc1)C)(=O)=O
