,Unnamed: 0,yie_react,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,ReactionClass,react_1_canon,react_2_canon,halide,nuc,catalyst,ligand,Year
911,963,0__PF-06845941__MFCD01686865__,SCRN_46,00119131-1781,RKB-03601838,ULLMANN,Metal Mediated,[CH3:1][c:2]1[c:18](I)[c:17]([c:4]2[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]3[cH:14][cH:13][cH:12][cH:11][cH:10]3)[n:5]2.[Cl:19][c:20]1[c:28]([c:24]2[n:23][cH:22][n:21]1)[cH:27][cH:26][nH:25]2>>[CH3:1][c:2]1[c:18]([n:25]2[c:24]([c:28]3[cH:27][cH:26]2)[n:23][cH:22][n:21][c:20]3[Cl:19])[c:17]([c:4]4[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]5[cH:14][cH:13][cH:12][cH:11][cH:10]5)[n:5]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,839.816833496094,,Toluene,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00209670,c12c3c(ccc1ccc(n2)C(O)=O)ccc(n3)C(O)=O,CuI,0.25,MFCD00209670,c12c3c(ccc1ccc(n2)C(O)=O)ccc(n3)C(O)=O,,,Phen(CO2H)2,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00064808,KOtPn,,,,Cu coupling,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,[Cu]I,c12c3c(ccc1ccc(n2)C(O)=O)ccc(n3)C(O)=O,2015
912,964,0__PF-06845941__MFCD01686865__,SCRN_46,00119131-1781,RKB-03601839,ULLMANN,Metal Mediated,[CH3:1][c:2]1[c:18](I)[c:17]([c:4]2[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]3[cH:14][cH:13][cH:12][cH:11][cH:10]3)[n:5]2.[Cl:19][c:20]1[c:28]([c:24]2[n:23][cH:22][n:21]1)[cH:27][cH:26][nH:25]2>>[CH3:1][c:2]1[c:18]([n:25]2[c:24]([c:28]3[cH:27][cH:26]2)[n:23][cH:22][n:21][c:20]3[Cl:19])[c:17]([c:4]4[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]5[cH:14][cH:13][cH:12][cH:11][cH:10]5)[n:5]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,10703.3805541992,,Toluene,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00004068,c1(c2c3c(ccc2O)cccc3)c2c(ccc1O)cccc2,CuI,0.25,MFCD00004068,c1(c2c3c(ccc2O)cccc3)c2c(ccc1O)cccc2,,,(R)-BINOL,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00064808,KOtPn,,,,Cu coupling,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,[Cu]I,c1(c2c3c(ccc2O)cccc3)c2c(ccc1O)cccc2,2015
913,965,0__PF-06845941__MFCD01686865__,SCRN_46,00119131-1781,RKB-03601840,ULLMANN,Metal Mediated,[Cl:1][c:2]1[c:10]([c:6]2[n:5][cH:4][n:3]1)[cH:9][cH:8][nH:7]2.[CH3:11][c:12]1[c:28](I)[c:27]([c:14]2[s:13]1)[n:26][cH:25][c:16]([NH:17][CH2:18][c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)[n:15]2>>[CH3:11][c:12]1[c:28]([n:7]2[c:6]([c:10]3[cH:9][cH:8]2)[n:5][cH:4][n:3][c:2]3[Cl:1])[c:27]([c:14]4[s:13]1)[n:26][cH:25][c:16]([NH:17][CH2:18][c:19]5[cH:24][cH:23][cH:22][cH:21][cH:20]5)[n:15]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,10310.3930664063,,Toluene,100.0,18.0,0.125,MFCD00010978,[Cu]I,PNU-0043218,c1(c(c(c(c(c1C)C)NC(C(O)=O)=O)C)C)NC(C(O)=O)=O,CuI,0.25,PNU-0043218,c1(c(c(c(c(c1C)C)NC(C(O)=O)=O)C)C)NC(C(O)=O)=O,,,DMPAO-MeDimer,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00064808,KOtPn,,,,Cu coupling,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,[Cu]I,c1(c(c(c(c(c1C)C)NC(C(O)=O)=O)C)C)NC(C(O)=O)=O,2015
914,966,0__PF-06845941__MFCD01686865__,SCRN_46,00119131-1781,RKB-03601841,ULLMANN,Metal Mediated,[CH3:1][c:2]1[c:18](I)[c:17]([c:4]2[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]3[cH:14][cH:13][cH:12][cH:11][cH:10]3)[n:5]2.[Cl:19][c:20]1[c:28]([c:24]2[n:23][cH:22][n:21]1)[cH:27][cH:26][nH:25]2>>[CH3:1][c:2]1[c:18]([n:25]2[c:24]([c:28]3[cH:27][cH:26]2)[n:23][cH:22][n:21][c:20]3[Cl:19])[c:17]([c:4]4[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]5[cH:14][cH:13][cH:12][cH:11][cH:10]5)[n:5]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,16396.4584960938,,Toluene,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00134224,c12c3c(ccc1cccn2)cccn3.[Cu](Cl)Cl,CuI,0.25,MFCD00134224,c12c3c(ccc1cccn2)cccn3.[Cu](Cl)Cl,,,Phen.CuCl2,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00064808,KOtPn,,,,Cu coupling,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,[Cu]I,c12c3c(ccc1cccn2)cccn3.[Cu](Cl)Cl,2015
915,967,0__PF-06845941__MFCD01686865__,SCRN_46,00119131-1781,RKB-03601842,ULLMANN,Metal Mediated,[CH3:1][c:2]1[c:18](I)[c:17]([c:4]2[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]3[cH:14][cH:13][cH:12][cH:11][cH:10]3)[n:5]2.[Cl:19][c:20]1[c:28]([c:24]2[n:23][cH:22][n:21]1)[cH:27][cH:26][nH:25]2>>[CH3:1][c:2]1[c:18]([n:25]2[c:24]([c:28]3[cH:27][cH:26]2)[n:23][cH:22][n:21][c:20]3[Cl:19])[c:17]([c:4]4[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]5[cH:14][cH:13][cH:12][cH:11][cH:10]5)[n:5]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,19059.7392578125,,Toluene,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00004976,c12c3c(c(c4ccccc4)ccn3)ccc1c(c1ccccc1)ccn2,CuI,0.25,MFCD00004976,c12c3c(c(c4ccccc4)ccn3)ccc1c(c1ccccc1)ccn2,,,Bathophenanthroline,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00064808,KOtPn,,,,Cu coupling,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,[Cu]I,c12c3c(c(c4ccccc4)ccn3)ccc1c(c1ccccc1)ccn2,2015
916,968,0__PF-06845941__MFCD01686865__,SCRN_46,00119131-1781,RKB-03601843,ULLMANN,Metal Mediated,[CH3:1][c:2]1[c:18](I)[c:17]([c:4]2[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]3[cH:14][cH:13][cH:12][cH:11][cH:10]3)[n:5]2.[Cl:19][c:20]1[c:28]([c:24]2[n:23][cH:22][n:21]1)[cH:27][cH:26][nH:25]2>>[CH3:1][c:2]1[c:18]([n:25]2[c:24]([c:28]3[cH:27][cH:26]2)[n:23][cH:22][n:21][c:20]3[Cl:19])[c:17]([c:4]4[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]5[cH:14][cH:13][cH:12][cH:11][cH:10]5)[n:5]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,4002.10815429687,,Toluene,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00192008,c12c3c(ccc1cccn2)cccn3.[Pd](Cl)Cl,CuI,0.25,MFCD00192008,c12c3c(ccc1cccn2)cccn3.[Pd](Cl)Cl,,,Phen.PdCl2,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00064808,KOtPn,,,,Cu coupling,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,[Cu]I,c12c3c(ccc1cccn2)cccn3.[Pd](Cl)Cl,2015
917,969,0__PF-06845941__MFCD01686865__,SCRN_46,00119131-1781,RKB-03601844,ULLMANN,Metal Mediated,[Cl:1][c:2]1[c:10]([c:6]2[n:5][cH:4][n:3]1)[cH:9][cH:8][nH:7]2.[CH3:11][c:12]1[c:28](I)[c:27]([c:14]2[s:13]1)[n:26][cH:25][c:16]([NH:17][CH2:18][c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)[n:15]2>>[CH3:11][c:12]1[c:28]([n:7]2[c:6]([c:10]3[cH:9][cH:8]2)[n:5][cH:4][n:3][c:2]3[Cl:1])[c:27]([c:14]4[s:13]1)[n:26][cH:25][c:16]([NH:17][CH2:18][c:19]5[cH:24][cH:23][cH:22][cH:21][cH:20]5)[n:15]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,75939.8557128906,,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD10018453,N(C(C(=O)O)=O)c1c(cccc1C)C,CuI,0.25,MFCD10018453,N(C(C(=O)O)=O)c1c(cccc1C)C,,,DMPAO,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00064808,KOtPn,,,,Cu coupling,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,[Cu]I,N(C(C(=O)O)=O)c1c(cccc1C)C,2015
918,970,0__PF-06845941__MFCD01686865__,SCRN_46,00119131-1781,RKB-03601845,ULLMANN,Metal Mediated,[CH3:1][c:2]1[c:18](I)[c:17]([c:4]2[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]3[cH:14][cH:13][cH:12][cH:11][cH:10]3)[n:5]2.[Cl:19][c:20]1[c:28]([c:24]2[n:23][cH:22][n:21]1)[cH:27][cH:26][nH:25]2>>[CH3:1][c:2]1[c:18]([n:25]2[c:24]([c:28]3[cH:27][cH:26]2)[n:23][cH:22][n:21][c:20]3[Cl:19])[c:17]([c:4]4[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]5[cH:14][cH:13][cH:12][cH:11][cH:10]5)[n:5]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,160564.869628906,,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00010816,c1(C(N(CC)CC)=O)c(cccc1)O,CuI,0.25,MFCD00010816,c1(C(N(CC)CC)=O)c(cccc1)O,,,"N,N-Diethylsalicylamide",1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00064808,KOtPn,,,,Cu coupling,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,[Cu]I,c1(C(N(CC)CC)=O)c(cccc1)O,2015
919,971,0__PF-06845941__MFCD01686865__,SCRN_46,00119131-1781,RKB-03601846,ULLMANN,Metal Mediated,[CH3:1][c:2]1[c:18](I)[c:17]([c:4]2[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]3[cH:14][cH:13][cH:12][cH:11][cH:10]3)[n:5]2.[Cl:19][c:20]1[c:28]([c:24]2[n:23][cH:22][n:21]1)[cH:27][cH:26][nH:25]2>>[CH3:1][c:2]1[c:18]([n:25]2[c:24]([c:28]3[cH:27][cH:26]2)[n:23][cH:22][n:21][c:20]3[Cl:19])[c:17]([c:4]4[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]5[cH:14][cH:13][cH:12][cH:11][cH:10]5)[n:5]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,83410.739440918,,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00455733,c12c3c(c(cc1cccn2)N)cccn3,CuI,0.25,MFCD00455733,c12c3c(c(cc1cccn2)N)cccn3,,,Phen-5-amine,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00064808,KOtPn,,,,Cu coupling,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,[Cu]I,c12c3c(c(cc1cccn2)N)cccn3,2015
920,972,0__PF-06845941__MFCD01686865__,SCRN_46,00119131-1781,RKB-03601847,ULLMANN,Metal Mediated,[Cl:1][c:2]1[c:10]([c:6]2[n:5][cH:4][n:3]1)[cH:9][cH:8][nH:7]2.[CH3:11][c:12]1[c:28](I)[c:27]([c:14]2[s:13]1)[n:26][cH:25][c:16]([NH:17][CH2:18][c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)[n:15]2>>[CH3:11][c:12]1[c:28]([n:7]2[c:6]([c:10]3[cH:9][cH:8]2)[n:5][cH:4][n:3][c:2]3[Cl:1])[c:27]([c:14]4[s:13]1)[n:26][cH:25][c:16]([NH:17][CH2:18][c:19]5[cH:24][cH:23][cH:22][cH:21][cH:20]5)[n:15]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,86186.0202636719,,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,PNU-0017404,N(C(C(NNC(C)C)=O)=O)NC(C)C,CuI,0.25,PNU-0017404,N(C(C(NNC(C)C)=O)=O)NC(C)C,,,PNU-0017404,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00064808,KOtPn,,,,Cu coupling,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,[Cu]I,N(C(C(NNC(C)C)=O)=O)NC(C)C,2015
921,973,0__PF-06845941__MFCD01686865__,SCRN_46,00119131-1781,RKB-03601848,ULLMANN,Metal Mediated,[CH3:1][c:2]1[c:18](I)[c:17]([c:4]2[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]3[cH:14][cH:13][cH:12][cH:11][cH:10]3)[n:5]2.[Cl:19][c:20]1[c:28]([c:24]2[n:23][cH:22][n:21]1)[cH:27][cH:26][nH:25]2>>[CH3:1][c:2]1[c:18]([n:25]2[c:24]([c:28]3[cH:27][cH:26]2)[n:23][cH:22][n:21][c:20]3[Cl:19])[c:17]([c:4]4[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]5[cH:14][cH:13][cH:12][cH:11][cH:10]5)[n:5]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,65642.75,,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MCP-91301,c1(c(cccc1C)CC)NC(C(O)=O)=O,CuI,0.25,MCP-91301,c1(c(cccc1C)CC)NC(C(O)=O)=O,,,DMPAO-EtMe,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00064808,KOtPn,,,,Cu coupling,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,[Cu]I,c1(c(cccc1C)CC)NC(C(O)=O)=O,2015
922,974,0__PF-06845941__MFCD01686865__,SCRN_46,00119131-1781,RKB-03601849,ULLMANN,Metal Mediated,[CH3:1][c:2]1[c:18](I)[c:17]([c:4]2[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]3[cH:14][cH:13][cH:12][cH:11][cH:10]3)[n:5]2.[Cl:19][c:20]1[c:28]([c:24]2[n:23][cH:22][n:21]1)[cH:27][cH:26][nH:25]2>>[CH3:1][c:2]1[c:18]([n:25]2[c:24]([c:28]3[cH:27][cH:26]2)[n:23][cH:22][n:21][c:20]3[Cl:19])[c:17]([c:4]4[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]5[cH:14][cH:13][cH:12][cH:11][cH:10]5)[n:5]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,93168.7576293945,,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00004973,c12c3c(ccc1ccc(n2)C)ccc(n3)C,CuI,0.25,MFCD00004973,c12c3c(ccc1ccc(n2)C)ccc(n3)C,,,DMPHEN,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00064808,KOtPn,,,,Cu coupling,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,[Cu]I,c12c3c(ccc1ccc(n2)C)ccc(n3)C,2015
923,975,0__PF-06845941__MFCD01686865__,SCRN_46,00119131-1781,RKB-03601850,ULLMANN,Metal Mediated,[CH3:1][c:2]1[c:18](I)[c:17]([c:4]2[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]3[cH:14][cH:13][cH:12][cH:11][cH:10]3)[n:5]2.[Cl:19][c:20]1[c:28]([c:24]2[n:23][cH:22][n:21]1)[cH:27][cH:26][nH:25]2>>[CH3:1][c:2]1[c:18]([n:25]2[c:24]([c:28]3[cH:27][cH:26]2)[n:23][cH:22][n:21][c:20]3[Cl:19])[c:17]([c:4]4[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]5[cH:14][cH:13][cH:12][cH:11][cH:10]5)[n:5]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,42609.4243164063,,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00064318,C([C@@H]1CCCN1)(O)=O,CuI,0.25,MFCD00064318,C([C@@H]1CCCN1)(O)=O,,,L-Proline,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,[Cu]I,C([C@@H]1CCCN1)(O)=O,2015
924,976,0__PF-06845941__MFCD01686865__,SCRN_46,00119131-1781,RKB-03601851,ULLMANN,Metal Mediated,[Cl:1][c:2]1[c:10]([c:6]2[n:5][cH:4][n:3]1)[cH:9][cH:8][nH:7]2.[CH3:11][c:12]1[c:28](I)[c:27]([c:14]2[s:13]1)[n:26][cH:25][c:16]([NH:17][CH2:18][c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)[n:15]2>>[CH3:11][c:12]1[c:28]([n:7]2[c:6]([c:10]3[cH:9][cH:8]2)[n:5][cH:4][n:3][c:2]3[Cl:1])[c:27]([c:14]4[s:13]1)[n:26][cH:25][c:16]([NH:17][CH2:18][c:19]5[cH:24][cH:23][cH:22][cH:21][cH:20]5)[n:15]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,60389.7133789063,,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00008335,N(CCN(C)C)(C)C,CuI,0.25,MFCD00008335,N(CCN(C)C)(C)C,,,TMEDA,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,[Cu]I,N(CCN(C)C)(C)C,2015
925,977,0__PF-06845941__MFCD01686865__,SCRN_46,00119131-1781,RKB-03601852,ULLMANN,Metal Mediated,[CH3:1][c:2]1[c:18](I)[c:17]([c:4]2[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]3[cH:14][cH:13][cH:12][cH:11][cH:10]3)[n:5]2.[Cl:19][c:20]1[c:28]([c:24]2[n:23][cH:22][n:21]1)[cH:27][cH:26][nH:25]2>>[CH3:1][c:2]1[c:18]([n:25]2[c:24]([c:28]3[cH:27][cH:26]2)[n:23][cH:22][n:21][c:20]3[Cl:19])[c:17]([c:4]4[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]5[cH:14][cH:13][cH:12][cH:11][cH:10]5)[n:5]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,36965.5037841797,,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00006094,c1(cc(nc(n1)N)O)O,CuI,0.25,MFCD00006094,c1(cc(nc(n1)N)O)O,,,"2-Amino-4,6-dihydroxypyrimidine",1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,[Cu]I,c1(cc(nc(n1)N)O)O,2015
926,978,0__PF-06845941__MFCD01686865__,SCRN_46,00119131-1781,RKB-03601853,ULLMANN,Metal Mediated,[CH3:1][c:2]1[c:18](I)[c:17]([c:4]2[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]3[cH:14][cH:13][cH:12][cH:11][cH:10]3)[n:5]2.[Cl:19][c:20]1[c:28]([c:24]2[n:23][cH:22][n:21]1)[cH:27][cH:26][nH:25]2>>[CH3:1][c:2]1[c:18]([n:25]2[c:24]([c:28]3[cH:27][cH:26]2)[n:23][cH:22][n:21][c:20]3[Cl:19])[c:17]([c:4]4[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]5[cH:14][cH:13][cH:12][cH:11][cH:10]5)[n:5]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,25984.4583129883,,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00002120,c1(c(cccc1)O)C=NO,CuI,0.25,MFCD00002120,c1(c(cccc1)O)C=NO,,,Salicylaldoxime,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00036295,K3PO4,,,,Cu coupling,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,Cc1sc2nc(NCc3ccccc3)cnc2c1I,Clc1ncnc2[nH]ccc12,[Cu]I,c1(c(cccc1)O)C=NO,2015
